연도,날짜,시간,경기,TV,라디오,구장,비고
2004,08.31,18:30,삼성6vs5한화,,,대전,-
2004,09.01,18:30,롯데5vs3KIA,,,무등,-
2004,09.01,18:30,SK2vs15두산,,,잠실,-
2004,09.01,18:30,LG9vs4현대,,,수원,-
2004,09.01,18:30,삼성10vs1한화,,,대전,-
2004,09.02,18:30,SK3vs0두산,,,잠실,-
2004,09.03,18:30,현대6vs2삼성,,,시민,-
2004,09.03,18:30,두산1vs9KIA,,,무등,-
2004,09.04,14:00,현대3vs4삼성,,,시민,-
2004,09.04,18:20,한화7vs3LG,,,잠실,-
2004,09.04,18:30,두산6vs12KIA,,,무등,-
2004,09.04,18:30,롯데1vs10SK,,,문학,-
2004,09.05,14:00,현대5vs2삼성,,,시민,-
2004,09.05,14:00,두산12vs3KIA,,,무등,-
2004,09.05,14:00,한화5vs7LG,,,잠실,-
2004,09.05,14:00,롯데3vs2SK,,,문학,-
2004,09.08,15:00,SK1vs1삼성,,,시민,-
2004,09.08,15:00,LG8vs2롯데,,,사직,-
2004,09.08,15:00,KIA10vs2한화,,,청주,-
2004,09.08,18:10,KIA8vs4한화,,,청주,-
2004,09.08,18:20,SK6vs4삼성,,,시민,-
2004,09.08,18:20,LG4vs0롯데,,,사직,-
2004,09.08,18:30,현대2vs3두산,,,잠실,-
2004,09.09,18:30,SK3vs1삼성,,,시민,-
2004,09.09,18:30,현대6vs0두산,,,잠실,-
2004,09.09,18:30,LG0vs6롯데,,,사직,-
2004,09.09,18:30,KIA13vs2한화,,,청주,-
2004,09.10,18:30,삼성1vs4LG,,,잠실,-
2004,09.14,18:20,한화0vs4KIA,,,무등,-
2004,09.14,18:30,롯데1vs7삼성,,,시민,-
2004,09.14,18:30,두산2vs0현대,,,수원,-
2004,09.15,14:50,한화3vs12KIA,,,무등,-
2004,09.15,15:00,두산4vs5현대,,,수원,-
2004,09.15,18:10,한화1vs9KIA,,,무등,-
2004,09.15,18:20,SK6vs2LG,,,잠실,-
2004,09.15,18:30,롯데4vs7삼성,,,시민,-
2004,09.15,18:40,두산3vs4현대,,,수원,-
2004,09.16,18:30,한화6vs1KIA,,,무등,-
2004,09.16,18:30,롯데2vs3삼성,,,시민,-
2004,09.16,18:30,SK7vs4LG,,,잠실,-
2004,09.16,18:30,두산3vs2현대,,,수원,-
2004,09.17,18:30,LG1vs4KIA,,,무등,-
2004,09.18,18:20,LG3vs5KIA,,,무등,-
2004,09.18,18:30,삼성3vs4두산,,,잠실,-
2004,09.18,18:30,한화6vs9SK,,,문학,-
2004,09.18,18:30,현대1vs3롯데,,,사직,-
2004,09.19,13:50,LG6vs9KIA,,,무등,-
2004,09.19,14:00,한화5vs3SK,,,문학,-
2004,09.19,14:00,현대7vs0롯데,,,사직,-
2004,09.19,14:00,삼성1vs5두산,,,잠실,-
2004,09.19,17:00,삼성1vs0두산,,,잠실,-
2004,09.21,18:20,KIA7vs3삼성,,,시민,-
2004,09.21,18:20,SK1vs3롯데,,,사직,-
2004,09.21,18:30,현대8vs4LG,,,잠실,-
2004,09.21,18:30,두산4vs15한화,,,대전,-
2004,09.22,14:50,SK4vs5롯데,,,사직,-
2004,09.22,15:00,현대2vs6LG,,,잠실,-
2004,09.22,17:40,SK0vs3롯데,,,사직,-
2004,09.22,18:00,현대1vs6LG,,,잠실,-
2004,09.22,18:30,KIA4vs3삼성,,,시민,-
2004,09.22,18:30,두산4vs3한화,,,대전,-
2004,09.23,18:30,현대6vs4LG,,,잠실,-
2004,09.23,18:30,SK3vs2롯데,,,사직,-
2004,09.24,18:20,한화1vs6현대,,,수원,-
2004,09.24,18:30,롯데2vs3삼성,,,시민,-
2004,09.24,18:30,LG5vs4SK,,,문학,-
2004,09.25,18:20,롯데2vs9현대,,,수원,-
2004,09.25,18:30,삼성0vs0KIA,,,무등,-
2004,09.26,14:00,SK2vs8KIA,,,무등,-
2004,09.26,14:00,롯데5vs3현대,,,수원,-
2004,09.28,14:00,삼성6vs4LG,,,잠실,-
2004,09.28,14:00,KIA2vs3한화,,,대전,-
2004,09.29,14:00,삼성7vs3LG,,,잠실,-
2004,09.29,14:00,현대6vs4SK,,,문학,-
2004,09.29,14:00,KIA6vs7롯데,,,사직,-
2004,09.30,18:30,삼성6vs3LG,,,잠실,-
2004,09.30,18:30,KIA4vs0롯데,,,사직,-
2004,10.01,18:20,현대2vs7KIA,,,무등,-
2004,10.01,18:30,두산4vs2SK,,,문학,-
2004,10.02,18:30,두산3vs5SK,,,문학,-
2004,10.02,18:30,LG4vs2롯데,,,사직,-
2004,10.03,14:00,LG2vs6삼성,,,시민,-
2004,10.03,14:00,KIA2vs5현대,,,수원,-
2004,10.03,14:00,롯데4vs3한화,,,대전,-
2004,10.04,18:20,KIA3vs4현대,,,수원,-
2004,10.04,18:30,두산3vs4삼성,,,시민,-
2004,10.04,18:30,롯데7vs3한화,,,대전,-
2004,10.05,18:20,한화3vs2KIA,,,무등,-
2004,10.05,18:30,두산7vs0삼성,,,시민,-
2004,10.05,18:30,롯데8vs1LG,,,잠실,-
2004,10.05,18:30,SK3vs7현대,,,수원,-
2005,04.02,14:00,한화13vs3KIA,,,무등,-
2005,04.02,14:00,롯데0vs4삼성,,,시민,-
2005,04.02,14:00,LG5vs14두산,,,잠실,-
2005,04.02,14:00,SK5vs5현대,,,수원,-
2005,04.03,14:00,한화2vs4KIA,,,무등,-
2005,04.03,14:00,롯데2vs14삼성,,,시민,-
2005,04.03,14:00,LG7vs8두산,,,잠실,-
2005,04.03,14:00,SK6vs4현대,,,수원,-
2005,04.05,14:00,삼성7vs5LG,,,잠실,-
2005,04.05,14:00,KIA6vs4SK,,,문학,-
2005,04.05,14:00,현대2vs4롯데,,,사직,-
2005,04.05,14:00,두산5vs6한화,,,대전,-
2005,04.06,18:30,현대9vs2롯데,,,사직,-
2005,04.07,18:30,삼성2vs4LG,,,잠실,-
2005,04.07,18:30,KIA7vs3SK,,,문학,-
2005,04.07,18:30,현대3vs2롯데,,,사직,-
2005,04.07,18:30,두산10vs3한화,,,대전,-
2005,04.08,18:00,현대2vs1삼성,,,시민,-
2005,04.08,18:30,KIA0vs1두산,,,잠실,-
2005,04.08,18:30,한화5vs8SK,,,문학,-
2005,04.08,18:30,LG6vs1롯데,,,사직,-
2005,04.09,18:30,현대1vs12삼성,,,시민,-
2005,04.09,18:30,LG1vs2롯데,,,사직,-
2005,04.10,14:00,KIA3vs4두산,,,잠실,-
2005,04.10,14:00,한화4vs5SK,,,문학,-
2005,04.12,18:30,삼성7vs6KIA,,,무등,-
2005,04.12,18:30,SK10vs5LG,,,잠실,-
2005,04.12,18:30,두산14vs5현대,,,수원,-
2005,04.12,18:30,롯데2vs5한화,,,대전,-
2005,04.13,18:30,삼성14vs4KIA,,,무등,-
2005,04.13,18:30,SK7vs8LG,,,잠실,-
2005,04.13,18:30,두산10vs3현대,,,수원,-
2005,04.13,18:30,롯데15vs5한화,,,대전,-
2005,04.14,18:30,삼성4vs3KIA,,,무등,-
2005,04.14,18:30,SK4vs2LG,,,잠실,-
2005,04.14,18:30,두산7vs8현대,,,수원,-
2005,04.14,18:30,롯데3vs2한화,,,대전,-
2005,04.15,18:30,LG2vs0KIA,,,무등,-
2005,04.15,18:30,SK3vs0삼성,,,시민,-
2005,04.15,18:30,롯데0vs4두산,,,잠실,-
2005,04.15,18:30,한화0vs4현대,,,수원,-
2005,04.16,18:30,LG5vs3KIA,,,무등,-
2005,04.16,18:30,SK1vs6삼성,,,시민,-
2005,04.16,18:30,롯데5vs2두산,,,잠실,-
2005,04.16,18:30,한화10vs9현대,,,수원,-
2005,04.17,14:00,LG6vs5KIA,,,무등,-
2005,04.17,14:00,SK3vs7삼성,,,시민,-
2005,04.17,14:00,롯데10vs5두산,,,잠실,-
2005,04.17,14:00,한화9vs2현대,,,수원,-
2005,04.19,18:30,삼성3vs4두산,,,잠실,-
2005,04.19,18:30,현대3vs7SK,,,문학,-
2005,04.19,18:30,KIA4vs1롯데,,,사직,-
2005,04.19,18:30,LG2vs4한화,,,청주,-
2005,04.20,18:30,삼성3vs4두산,,,잠실,-
2005,04.20,18:30,현대6vs3SK,,,문학,-
2005,04.20,18:30,KIA5vs7롯데,,,사직,-
2005,04.20,18:30,LG1vs3한화,,,청주,-
2005,04.21,18:30,삼성2vs3두산,,,잠실,-
2005,04.21,18:30,현대6vs2SK,,,문학,-
2005,04.21,18:30,KIA1vs5롯데,,,사직,-
2005,04.21,18:30,LG3vs5한화,,,청주,-
2005,04.22,18:30,두산1vs9KIA,,,군산,-
2005,04.22,18:30,현대3vs7LG,,,잠실,-
2005,04.22,18:30,SK10vs4롯데,,,사직,-
2005,04.22,18:30,삼성9vs5한화,,,대전,-
2005,04.23,18:30,두산2vs3KIA,,,군산,-
2005,04.23,18:30,현대3vs5LG,,,잠실,-
2005,04.23,18:30,SK3vs4롯데,,,사직,-
2005,04.23,18:30,삼성2vs3한화,,,대전,-
2005,04.24,14:00,두산6vs7KIA,,,군산,-
2005,04.24,14:00,현대8vs7LG,,,잠실,-
2005,04.24,14:00,SK4vs8롯데,,,사직,-
2005,04.24,14:00,삼성5vs1한화,,,대전,-
2005,04.26,18:30,LG9vs5삼성,,,시민,-
2005,04.26,18:30,SK3vs4KIA,,,무등,-
2005,04.26,18:30,한화4vs3두산,,,잠실,-
2005,04.26,18:30,롯데7vs6현대,,,수원,-
2005,04.27,18:30,LG1vs6삼성,,,시민,-
2005,04.27,18:30,SK5vs4KIA,,,무등,-
2005,04.27,18:30,한화0vs4두산,,,잠실,-
2005,04.27,18:30,롯데7vs2현대,,,수원,-
2005,04.28,18:30,LG4vs9삼성,,,시민,-
2005,04.28,18:30,SK8vs4KIA,,,무등,-
2005,04.28,18:30,한화1vs3두산,,,잠실,-
2005,04.28,18:30,롯데5vs4현대,,,수원,-
2005,04.29,18:30,KIA6vs7삼성,,,시민,-
2005,04.29,18:30,롯데11vs7LG,,,잠실,-
2005,04.29,18:30,두산0vs0SK,,,문학,-
2005,04.29,18:30,현대8vs0한화,,,대전,-
2005,04.30,18:30,KIA5vs6삼성,,,시민,-
2005,04.30,18:30,롯데3vs4LG,,,잠실,-
2005,04.30,18:30,두산7vs5SK,,,문학,-
2005,04.30,18:30,현대7vs0한화,,,대전,-
2005,05.01,14:00,KIA1vs5삼성,,,시민,-
2005,05.01,14:00,롯데5vs0LG,,,잠실,-
2005,05.01,14:00,두산4vs2SK,,,문학,-
2005,05.01,14:00,현대2vs8한화,,,대전,-
2005,05.03,18:30,삼성8vs5롯데,,,마산,-
2005,05.03,18:30,LG5vs6두산,,,잠실,-
2005,05.03,18:30,KIA5vs4현대,,,수원,-
2005,05.03,18:30,SK6vs2한화,,,대전,-
2005,05.04,18:30,삼성7vs5롯데,,,마산,-
2005,05.04,18:30,LG5vs6두산,,,잠실,-
2005,05.04,18:30,KIA2vs8현대,,,수원,-
2005,05.04,18:30,SK2vs6한화,,,대전,-
2005,05.05,14:00,삼성0vs5롯데,,,마산,-
2005,05.05,14:00,LG3vs4두산,,,잠실,-
2005,05.05,14:00,KIA8vs10현대,,,수원,-
2005,05.05,14:00,SK5vs8한화,,,대전,-
2005,05.07,18:30,한화1vs9삼성,,,시민,-
2005,05.07,18:30,롯데4vs2KIA,,,무등,-
2005,05.07,18:30,현대0vs2두산,,,잠실,-
2005,05.07,18:30,LG4vs8SK,,,문학,-
2005,05.08,14:00,한화2vs7삼성,,,시민,-
2005,05.08,14:00,롯데5vs4KIA,,,무등,-
2005,05.08,14:00,현대5vs6두산,,,잠실,-
2005,05.08,14:00,LG6vs0SK,,,문학,-
2005,05.10,18:30,현대2vs4KIA,,,무등,-
2005,05.10,18:30,두산2vs7삼성,,,시민,-
2005,05.10,18:30,한화2vs7LG,,,잠실,-
2005,05.10,18:30,롯데3vs2SK,,,문학,-
2005,05.11,18:30,현대9vs5KIA,,,무등,-
2005,05.11,18:30,두산5vs4삼성,,,시민,-
2005,05.11,18:30,한화3vs9LG,,,잠실,-
2005,05.11,18:30,롯데2vs9SK,,,문학,-
2005,05.12,18:30,현대5vs6KIA,,,무등,-
2005,05.12,18:30,두산2vs7삼성,,,시민,-
2005,05.12,18:30,한화4vs7LG,,,잠실,-
2005,05.12,18:30,롯데8vs1SK,,,문학,-
2005,05.13,18:30,KIA2vs9LG,,,잠실,-
2005,05.13,18:30,두산9vs1롯데,,,사직,-
2005,05.13,18:30,삼성5vs3현대,,,수원,-
2005,05.13,18:30,SK1vs6한화,,,대전,-
2005,05.14,18:30,KIA2vs6LG,,,잠실,-
2005,05.14,18:30,두산3vs4롯데,,,사직,-
2005,05.14,18:30,삼성2vs7현대,,,수원,-
2005,05.14,18:30,SK11vs6한화,,,대전,-
2005,05.15,14:00,KIA9vs2LG,,,잠실,-
2005,05.15,14:00,두산8vs2롯데,,,사직,-
2005,05.15,14:00,삼성13vs5현대,,,수원,-
2005,05.15,14:00,SK1vs5한화,,,대전,-
2005,05.17,18:30,삼성1vs4롯데,,,사직,-
2005,05.18,18:30,SK0vs4두산,,,잠실,-
2005,05.18,18:30,삼성8vs2롯데,,,사직,-
2005,05.18,18:30,LG11vs6현대,,,수원,-
2005,05.18,18:30,KIA1vs1한화,,,청주,-
2005,05.19,18:30,SK5vs2두산,,,잠실,-
2005,05.19,18:30,삼성4vs1롯데,,,사직,-
2005,05.19,18:30,LG9vs11현대,,,수원,-
2005,05.19,18:30,KIA6vs10한화,,,청주,-
2005,05.20,18:30,한화3vs4삼성,,,시민,-
2005,05.20,18:30,롯데0vs10KIA,,,무등,-
2005,05.20,18:30,두산5vs1LG,,,잠실,-
2005,05.20,18:30,현대4vs0SK,,,문학,-
2005,05.21,18:30,한화2vs5삼성,,,시민,-
2005,05.21,18:30,롯데4vs5KIA,,,무등,-
2005,05.21,18:30,두산5vs9LG,,,잠실,-
2005,05.21,18:30,현대0vs7SK,,,문학,-
2005,05.22,14:00,한화8vs2삼성,,,시민,-
2005,05.22,14:00,롯데10vs1KIA,,,무등,-
2005,05.22,14:00,두산6vs5LG,,,잠실,-
2005,05.22,14:00,현대9vs3SK,,,문학,-
2005,05.24,18:30,두산1vs12KIA,,,무등,-
2005,05.24,18:30,롯데10vs5LG,,,잠실,-
2005,05.24,18:30,삼성3vs2SK,,,문학,-
2005,05.24,18:30,현대8vs0한화,,,대전,-
2005,05.25,18:30,두산8vs6KIA,,,무등,-
2005,05.25,18:30,롯데3vs9LG,,,잠실,-
2005,05.25,18:30,삼성3vs0SK,,,문학,-
2005,05.25,18:30,현대0vs6한화,,,대전,-
2005,05.26,18:30,두산3vs9KIA,,,무등,-
2005,05.26,18:30,롯데13vs11LG,,,잠실,-
2005,05.26,18:30,삼성10vs7SK,,,문학,-
2005,05.26,18:30,현대9vs4한화,,,대전,-
2005,05.27,18:30,LG12vs6삼성,,,시민,-
2005,05.27,18:30,SK2vs9두산,,,잠실,-
2005,05.27,18:30,한화2vs1롯데,,,사직,-
2005,05.27,18:30,KIA8vs9현대,,,수원,-
2005,05.28,18:30,LG2vs9삼성,,,시민,-
2005,05.28,18:30,SK3vs5두산,,,잠실,-
2005,05.28,18:30,한화2vs3롯데,,,사직,-
2005,05.28,18:30,KIA8vs6현대,,,수원,-
2005,05.29,14:00,LG2vs3삼성,,,시민,-
2005,05.29,14:00,SK9vs7두산,,,잠실,-
2005,05.29,14:00,한화14vs7롯데,,,사직,-
2005,05.29,14:00,KIA9vs15현대,,,수원,-
2005,05.31,18:30,LG9vs11KIA,,,무등,-
2005,05.31,18:30,롯데2vs5삼성,,,시민,-
2005,05.31,18:30,현대7vs4두산,,,잠실,-
2005,05.31,18:30,한화4vs3SK,,,문학,-
2005,06.01,18:30,현대2vs4두산,,,잠실,-
2005,06.02,18:30,LG3vs6KIA,,,무등,-
2005,06.02,18:30,롯데8vs1삼성,,,시민,-
2005,06.02,18:30,현대3vs4두산,,,잠실,-
2005,06.02,18:30,한화2vs3SK,,,문학,-
2005,06.04,18:30,삼성8vs5KIA,,,무등,-
2005,06.04,18:30,SK7vs3LG,,,잠실,-
2005,06.04,18:30,롯데13vs3현대,,,수원,-
2005,06.04,18:30,두산3vs6한화,,,청주,-
2005,06.05,14:00,삼성9vs3KIA,,,무등,-
2005,06.05,14:00,SK2vs5LG,,,잠실,-
2005,06.05,14:00,롯데0vs3현대,,,수원,-
2005,06.05,14:00,두산1vs5한화,,,청주,-
2005,06.06,14:00,삼성12vs4KIA,,,무등,-
2005,06.06,14:00,SK4vs1LG,,,잠실,-
2005,06.06,14:00,롯데6vs8현대,,,수원,-
2005,06.06,14:00,두산4vs8한화,,,청주,-
2005,06.07,18:30,두산14vs1삼성,,,시민,-
2005,06.07,18:30,현대4vs5LG,,,잠실,-
2005,06.07,18:30,KIA5vs3SK,,,문학,-
2005,06.07,18:30,한화9vs1롯데,,,사직,-
2005,06.08,18:30,두산8vs2삼성,,,시민,-
2005,06.08,18:30,현대5vs1LG,,,잠실,-
2005,06.08,18:30,KIA4vs5SK,,,문학,-
2005,06.08,18:30,한화3vs1롯데,,,사직,-
2005,06.09,18:30,두산11vs3삼성,,,시민,-
2005,06.09,18:30,현대1vs2LG,,,잠실,-
2005,06.09,18:30,KIA6vs1SK,,,문학,-
2005,06.09,18:30,한화4vs2롯데,,,사직,-
2005,06.10,18:30,KIA2vs5두산,,,잠실,-
2005,06.10,18:30,롯데3vs5SK,,,문학,-
2005,06.10,18:30,삼성4vs9현대,,,수원,-
2005,06.11,18:30,KIA5vs2두산,,,잠실,-
2005,06.11,18:30,롯데2vs7SK,,,문학,-
2005,06.11,18:30,삼성3vs2현대,,,수원,-
2005,06.11,18:30,LG1vs3한화,,,대전,-
2005,06.12,14:00,KIA1vs4두산,,,잠실,-
2005,06.12,14:00,롯데2vs8SK,,,문학,-
2005,06.12,14:00,삼성4vs3현대,,,수원,-
2005,06.12,14:00,LG5vs7한화,,,대전,-
2005,06.14,18:00,두산2vs1롯데,,,마산,-
2005,06.14,18:30,한화9vs8KIA,,,무등,-
2005,06.14,18:30,SK5vs8현대,,,수원,-
2005,06.15,18:30,한화1vs8KIA,,,무등,-
2005,06.15,18:30,두산1vs10롯데,,,마산,-
2005,06.15,18:30,삼성1vs8LG,,,잠실,-
2005,06.15,18:30,SK3vs5현대,,,수원,-
2005,06.16,18:30,한화4vs6KIA,,,무등,-
2005,06.16,18:30,두산8vs1롯데,,,마산,-
2005,06.16,18:30,삼성5vs2LG,,,잠실,-
2005,06.16,18:30,SK5vs4현대,,,수원,-
2005,06.17,18:30,현대9vs1KIA,,,군산,-
2005,06.17,18:30,SK3vs3삼성,,,시민,-
2005,06.17,18:30,한화5vs0두산,,,잠실,-
2005,06.17,18:30,LG1vs0롯데,,,사직,-
2005,06.18,18:30,현대3vs1KIA,,,군산,-
2005,06.18,18:30,SK9vs3삼성,,,시민,-
2005,06.18,18:30,한화0vs1두산,,,잠실,-
2005,06.18,18:30,LG2vs9롯데,,,사직,-
2005,06.19,14:00,현대4vs5KIA,,,군산,-
2005,06.19,14:00,SK10vs3삼성,,,시민,-
2005,06.19,14:00,한화2vs4두산,,,잠실,-
2005,06.19,14:00,LG7vs6롯데,,,사직,-
2005,06.21,18:30,현대0vs12삼성,,,시민,-
